#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 769000      4.05e-02    2.46e-02      1.20e-03    2.43e-04      3.42e-02    2.08e-02    3.9e-07
 770000      3.04e-02    3.90e-02      1.58e-03    1.58e-03      2.56e-02    3.31e-02    3.7e-07
 771000      2.23e-02    2.63e-02      2.75e-04    3.58e-04      1.90e-02    2.24e-02    3.7e-07
 772000      3.37e-02    1.56e-02      5.28e-04    1.28e-04      2.87e-02    1.33e-02    3.7e-07
 773000      2.06e-02    1.97e-02      9.96e-05    2.05e-04      1.76e-02    1.69e-02    3.7e-07
 774000      2.32e-02    1.84e-02      3.24e-04    1.43e-04      1.98e-02    1.57e-02    3.7e-07
 775000      2.81e-02    2.10e-02      5.76e-04    1.50e-04      2.41e-02    1.81e-02    3.5e-07
 776000      1.55e-02    1.50e-02      4.22e-05    8.85e-05      1.33e-02    1.29e-02    3.5e-07
 777000      2.71e-02    2.45e-02      4.37e-04    2.26e-04      2.33e-02    2.11e-02    3.5e-07
 778000      3.58e-02    1.64e-02      5.74e-04    1.50e-04      3.08e-02    1.41e-02    3.5e-07
 779000      1.76e-02    2.32e-02      2.22e-04    3.07e-04      1.51e-02    1.99e-02    3.5e-07
 780000      2.94e-02    1.97e-02      4.13e-04    1.69e-04      2.54e-02    1.70e-02    3.4e-07
 781000      2.53e-02    1.74e-02      1.69e-04    2.35e-04      2.19e-02    1.50e-02    3.4e-07
 782000      1.80e-02    1.89e-02      6.24e-05    3.21e-04      1.56e-02    1.64e-02    3.4e-07
 783000      3.81e-02    1.86e-02      5.90e-04    1.89e-04      3.30e-02    1.61e-02    3.4e-07
 784000      1.85e-02    2.14e-02      1.78e-04    1.26e-04      1.60e-02    1.85e-02    3.4e-07
 785000      1.95e-02    3.23e-02      1.80e-04    6.78e-04      1.70e-02    2.81e-02    3.2e-07
 786000      1.61e-02    2.27e-02      1.22e-04    2.35e-04      1.40e-02    1.97e-02    3.2e-07
 787000      1.54e-02    2.01e-02      1.35e-04    1.72e-04      1.34e-02    1.75e-02    3.2e-07
 788000      3.81e-02    2.20e-02      9.76e-04    6.33e-04      3.31e-02    1.91e-02    3.2e-07
 789000      2.50e-02    1.39e-02      1.44e-04    1.45e-04      2.18e-02    1.21e-02    3.2e-07
 790000      1.90e-02    3.01e-02      1.63e-04    4.03e-04      1.67e-02    2.64e-02    3.0e-07
 791000      4.60e-02    2.07e-02      6.48e-04    3.84e-04      4.03e-02    1.81e-02    3.0e-07
 792000      2.60e-02    2.12e-02      2.44e-04    2.60e-04      2.27e-02    1.85e-02    3.0e-07
 793000      2.53e-02    1.26e-02      3.38e-04    4.62e-05      2.21e-02    1.10e-02    3.0e-07
 794000      3.91e-02    1.88e-02      3.67e-04    1.94e-04      3.43e-02    1.65e-02    3.0e-07
 795000      1.77e-02    1.89e-02      1.78e-04    1.42e-04      1.56e-02    1.67e-02    2.9e-07
 796000      2.99e-02    1.52e-02      2.89e-04    1.66e-04      2.64e-02    1.34e-02    2.9e-07
 797000      1.92e-02    3.70e-02      2.59e-04    1.79e-03      1.69e-02    3.22e-02    2.9e-07
 798000      2.83e-02    1.92e-02      2.84e-04    1.84e-04      2.50e-02    1.69e-02    2.9e-07
 799000      2.11e-02    1.79e-02      3.33e-04    3.16e-04      1.86e-02    1.58e-02    2.9e-07
 800000      2.54e-02    5.03e-02      4.68e-04    2.36e-04      2.25e-02    4.46e-02    2.7e-07
 801000      1.33e-02    2.00e-02      6.26e-05    2.11e-04      1.18e-02    1.78e-02    2.7e-07
 802000      2.74e-02    2.27e-02      7.93e-04    1.90e-04      2.42e-02    2.01e-02    2.7e-07
 803000      2.52e-02    1.79e-02      4.70e-04    3.36e-04      2.23e-02    1.59e-02    2.7e-07
 804000      3.58e-02    1.52e-02      1.10e-03    1.25e-04      3.16e-02    1.35e-02    2.7e-07
 805000      3.81e-02    2.07e-02      8.36e-04    1.98e-04      3.39e-02    1.84e-02    2.6e-07
 806000      1.74e-02    2.15e-02      2.32e-04    2.73e-04      1.55e-02    1.91e-02    2.6e-07
 807000      3.79e-02    1.72e-02      1.65e-03    1.64e-04      3.34e-02    1.54e-02    2.6e-07
 808000      1.71e-02    1.41e-02      1.85e-04    1.95e-04      1.53e-02    1.26e-02    2.6e-07
 809000      4.57e-02    2.80e-02      3.92e-04    3.73e-04      4.07e-02    2.49e-02    2.6e-07
 810000      1.34e-02    2.39e-02      2.16e-04    2.83e-04      1.20e-02    2.14e-02    2.5e-07
 811000      2.01e-02    1.57e-02      2.82e-04    1.31e-04      1.80e-02    1.41e-02    2.5e-07
 812000      2.69e-02    1.84e-02      4.85e-04    3.00e-04      2.41e-02    1.65e-02    2.5e-07
 813000      2.99e-02    1.91e-02      6.20e-04    2.11e-04      2.67e-02    1.71e-02    2.5e-07
 814000      2.27e-02    1.65e-02      3.40e-04    2.41e-04      2.03e-02    1.48e-02    2.5e-07
 815000      1.78e-02    2.64e-02      2.14e-04    4.42e-04      1.60e-02    2.37e-02    2.3e-07
 816000      1.73e-02    1.62e-02      8.50e-05    2.26e-04      1.55e-02    1.46e-02    2.3e-07
 817000      1.75e-02    1.85e-02      2.94e-04    2.25e-04      1.57e-02    1.66e-02    2.3e-07
 818000      2.32e-02    1.46e-02      8.51e-05    1.47e-04      2.09e-02    1.31e-02    2.3e-07
 819000      2.85e-02    1.71e-02      5.94e-04    2.70e-04      2.56e-02    1.53e-02    2.3e-07
 820000      2.42e-02    2.75e-02      1.36e-04    7.80e-04      2.19e-02    2.48e-02    2.2e-07
 821000      2.99e-02    2.61e-02      4.65e-04    2.12e-04      2.70e-02    2.36e-02    2.2e-07
 822000      2.42e-02    1.93e-02      2.79e-04    1.99e-04      2.19e-02    1.75e-02    2.2e-07
 823000      3.12e-02    2.26e-02      6.56e-04    4.20e-04      2.82e-02    2.04e-02    2.2e-07
 824000      2.27e-02    2.07e-02      1.61e-04    2.59e-04      2.06e-02    1.87e-02    2.2e-07
 825000      2.07e-02    2.01e-02      1.86e-04    2.24e-04      1.88e-02    1.82e-02    2.1e-07
 826000      2.53e-02    1.53e-02      2.74e-04    1.95e-04      2.30e-02    1.39e-02    2.1e-07
 827000      2.53e-02    1.36e-02      2.10e-04    1.24e-04      2.30e-02    1.24e-02    2.1e-07
 828000      2.37e-02    1.72e-02      2.74e-04    2.58e-04      2.16e-02    1.56e-02    2.1e-07
 829000      2.02e-02    2.50e-02      3.54e-04    2.57e-04      1.83e-02    2.27e-02    2.1e-07
 830000      3.22e-02    2.09e-02      7.35e-04    3.76e-04      2.93e-02    1.91e-02    2.0e-07
 831000      2.00e-02    1.76e-02      2.11e-04    1.85e-04      1.82e-02    1.61e-02    2.0e-07
 832000      2.69e-02    2.91e-02      1.28e-03    9.63e-04      2.43e-02    2.64e-02    2.0e-07
 833000      2.39e-02    2.15e-02      4.42e-04    1.64e-04      2.17e-02    1.96e-02    2.0e-07
 834000      2.06e-02    1.88e-02      3.61e-04    4.71e-04      1.88e-02    1.71e-02    2.0e-07
 835000      1.48e-02    3.82e-02      7.11e-05    1.62e-03      1.36e-02    3.47e-02    1.9e-07
 836000      3.09e-02    3.71e-02      2.38e-04    8.75e-04      2.83e-02    3.39e-02    1.9e-07
 837000      4.15e-02    2.94e-02      2.06e-03    5.89e-04      3.75e-02    2.69e-02    1.9e-07
 838000      1.84e-02    2.79e-02      1.46e-04    2.45e-04      1.68e-02    2.56e-02    1.9e-07
 839000      3.98e-02    1.34e-02      6.93e-04    3.27e-04      3.65e-02    1.23e-02    1.9e-07
 840000      1.79e-02    1.98e-02      1.61e-04    2.75e-04      1.64e-02    1.82e-02    1.8e-07
 841000      2.54e-02    2.19e-02      1.33e-04    3.00e-04      2.33e-02    2.01e-02    1.8e-07
 842000      2.18e-02    3.22e-02      9.39e-05    5.98e-04      2.00e-02    2.96e-02    1.8e-07
 843000      2.43e-02    2.98e-02      4.10e-04    5.80e-04      2.23e-02    2.74e-02    1.8e-07
 844000      2.22e-02    1.31e-02      3.82e-04    3.00e-04      2.04e-02    1.20e-02    1.8e-07
 845000      2.49e-02    1.50e-02      3.93e-04    1.53e-04      2.30e-02    1.39e-02    1.7e-07
 846000      2.26e-02    1.51e-02      1.79e-04    2.39e-04      2.08e-02    1.39e-02    1.7e-07
 847000      1.93e-02    1.68e-02      1.38e-04    7.28e-05      1.78e-02    1.55e-02    1.7e-07
 848000      3.44e-02    2.09e-02      4.81e-04    3.11e-04      3.17e-02    1.93e-02    1.7e-07
 849000      1.97e-02    2.28e-02      4.22e-04    4.01e-04      1.81e-02    2.10e-02    1.7e-07
 850000      8.73e-02    1.83e-02      2.81e-04    3.37e-04      8.10e-02    1.69e-02    1.6e-07
 851000      2.23e-02    2.07e-02      2.75e-04    3.79e-04      2.07e-02    1.92e-02    1.6e-07
 852000      3.58e-02    2.10e-02      4.47e-04    1.46e-04      3.31e-02    1.95e-02    1.6e-07
 853000      1.47e-02    2.26e-02      1.10e-04    2.37e-04      1.36e-02    2.09e-02    1.6e-07
 854000      2.51e-02    2.87e-02      7.38e-04    4.02e-04      2.32e-02    2.66e-02    1.6e-07
 855000      2.71e-02    2.16e-02      3.12e-04    2.98e-04      2.52e-02    2.01e-02    1.6e-07
 856000      2.05e-02    2.14e-02      2.90e-04    1.26e-04      1.90e-02    1.99e-02    1.6e-07
 857000      1.47e-02    1.42e-02      1.78e-04    1.06e-04      1.36e-02    1.32e-02    1.6e-07
 858000      2.89e-02    1.44e-02      1.06e-03    1.30e-04      2.67e-02    1.34e-02    1.6e-07
 859000      2.96e-02    1.59e-02      3.77e-04    2.00e-04      2.75e-02    1.48e-02    1.6e-07
 860000      2.66e-02    1.51e-02      3.95e-04    9.96e-05      2.48e-02    1.41e-02    1.5e-07
 861000      2.85e-02    3.11e-02      2.51e-04    6.81e-04      2.66e-02    2.90e-02    1.5e-07
 862000      2.11e-02    1.78e-02      1.48e-04    2.72e-04      1.97e-02    1.66e-02    1.5e-07
 863000      2.50e-02    2.46e-02      1.60e-04    4.03e-04      2.34e-02    2.30e-02    1.5e-07
 864000      2.07e-02    1.36e-02      5.18e-04    9.26e-05      1.93e-02    1.27e-02    1.5e-07
 865000      3.26e-02    1.34e-02      2.97e-04    1.08e-04      3.05e-02    1.26e-02    1.4e-07
 866000      2.48e-02    1.97e-02      6.04e-05    3.86e-04      2.32e-02    1.84e-02    1.4e-07
 867000      1.55e-02    1.34e-02      7.70e-05    2.13e-04      1.45e-02    1.25e-02    1.4e-07
 868000      2.90e-02    2.52e-02      2.80e-04    4.55e-04      2.71e-02    2.36e-02    1.4e-07
 869000      3.05e-02    1.64e-02      5.38e-04    3.05e-04      2.85e-02    1.54e-02    1.4e-07
 870000      1.46e-02    1.96e-02      1.52e-04    3.91e-04      1.37e-02    1.83e-02    1.3e-07
 871000      2.64e-02    2.05e-02      3.76e-04    2.68e-04      2.48e-02    1.93e-02    1.3e-07
 872000      1.48e-02    2.20e-02      7.47e-05    3.95e-04      1.39e-02    2.07e-02    1.3e-07
 873000      1.52e-02    2.34e-02      1.43e-04    3.43e-04      1.43e-02    2.20e-02    1.3e-07
 874000      2.40e-02    2.57e-02      2.40e-04    3.21e-04      2.25e-02    2.41e-02    1.3e-07
 875000      1.98e-02    1.89e-02      1.59e-04    2.13e-04      1.86e-02    1.78e-02    1.3e-07
 876000      1.58e-02    1.85e-02      2.56e-04    1.81e-04      1.49e-02    1.74e-02    1.3e-07
 877000      1.82e-02    1.81e-02      2.53e-04    3.52e-04      1.71e-02    1.70e-02    1.3e-07
 878000      1.55e-02    1.79e-02      1.27e-04    1.47e-04      1.46e-02    1.69e-02    1.3e-07
 879000      1.62e-02    1.49e-02      1.80e-04    1.25e-04      1.52e-02    1.41e-02    1.3e-07
 880000      2.56e-02    1.66e-02      3.06e-04    6.72e-05      2.41e-02    1.57e-02    1.2e-07
 881000      2.04e-02    1.40e-02      2.45e-04    9.43e-05      1.93e-02    1.32e-02    1.2e-07
 882000      3.30e-02    2.76e-02      4.88e-04    3.17e-04      3.12e-02    2.61e-02    1.2e-07
 883000      3.18e-02    1.91e-02      6.09e-04    1.71e-04      3.00e-02    1.80e-02    1.2e-07
 884000      2.48e-02    1.35e-02      4.49e-04    1.70e-04      2.34e-02    1.27e-02    1.2e-07
 885000      3.28e-02    1.55e-02      7.34e-04    1.43e-04      3.10e-02    1.47e-02    1.1e-07
 886000      2.62e-02    1.50e-02      4.13e-04    2.17e-04      2.48e-02    1.42e-02    1.1e-07
 887000      1.84e-02    2.10e-02      1.93e-04    2.23e-04      1.74e-02    1.99e-02    1.1e-07
 888000      1.36e-02    3.08e-02      1.05e-04    4.74e-04      1.29e-02    2.91e-02    1.1e-07
 889000      1.28e-02    3.44e-02      1.23e-04    5.83e-04      1.21e-02    3.26e-02    1.1e-07
 890000      1.72e-02    1.37e-02      1.93e-04    2.50e-04      1.64e-02    1.30e-02    1.1e-07
 891000      2.62e-02    1.84e-02      1.95e-04    1.08e-04      2.49e-02    1.74e-02    1.1e-07
 892000      1.57e-02    1.62e-02      1.25e-04    7.58e-05      1.49e-02    1.54e-02    1.1e-07
 893000      2.28e-02    2.04e-02      2.48e-04    2.27e-04      2.17e-02    1.94e-02    1.1e-07
 894000      3.85e-02    2.54e-02      4.50e-04    3.82e-04      3.66e-02    2.41e-02    1.1e-07
 895000      1.44e-02    2.31e-02      8.36e-05    9.53e-04      1.37e-02    2.18e-02    1.0e-07
 896000      1.92e-02    2.35e-02      1.34e-04    3.98e-04      1.82e-02    2.23e-02    1.0e-07
 897000      3.72e-02    2.54e-02      4.27e-04    2.74e-04      3.54e-02    2.42e-02    1.0e-07
 898000      3.21e-02    3.01e-02      4.93e-04    4.32e-04      3.06e-02    2.87e-02    1.0e-07
 899000      1.95e-02    2.17e-02      4.14e-04    2.79e-04      1.86e-02    2.07e-02    1.0e-07
 900000      1.42e-02    2.24e-02      2.07e-04    5.38e-04      1.36e-02    2.14e-02    9.8e-08
 901000      1.65e-02    1.72e-02      2.24e-04    2.42e-04      1.57e-02    1.64e-02    9.8e-08
 902000      2.93e-02    2.35e-02      6.18e-04    1.59e-04      2.79e-02    2.24e-02    9.8e-08
 903000      2.70e-02    1.84e-02      1.04e-04    2.86e-04      2.58e-02    1.75e-02    9.8e-08
 904000      2.56e-02    1.40e-02      2.53e-04    2.31e-04      2.44e-02    1.33e-02    9.8e-08
 905000      2.21e-02    2.10e-02      1.61e-04    2.81e-04      2.12e-02    2.00e-02    9.3e-08
 906000      2.79e-02    1.94e-02      5.51e-04    2.30e-04      2.66e-02    1.86e-02    9.3e-08
 907000      2.48e-02    2.51e-02      2.52e-04    4.77e-04      2.37e-02    2.39e-02    9.3e-08
 908000      2.01e-02    1.86e-02      4.99e-04    3.49e-04      1.92e-02    1.78e-02    9.3e-08
 909000      3.49e-02    2.10e-02      8.98e-04    7.11e-04      3.33e-02    2.00e-02    9.3e-08
 910000      2.65e-02    4.99e-02      1.89e-04    3.51e-04      2.54e-02    4.78e-02    8.8e-08
 911000      2.67e-02    1.86e-02      5.32e-04    3.12e-04      2.55e-02    1.78e-02    8.8e-08
 912000      1.91e-02    1.85e-02      3.30e-04    7.84e-05      1.83e-02    1.77e-02    8.8e-08
 913000      2.58e-02    2.82e-02      6.69e-04    4.65e-04      2.47e-02    2.70e-02    8.8e-08
 914000      1.21e-02    2.01e-02      1.15e-04    4.36e-04      1.16e-02    1.92e-02    8.8e-08
 915000      3.26e-02    2.16e-02      9.71e-04    3.50e-04      3.11e-02    2.07e-02    8.4e-08
 916000      1.77e-02    2.54e-02      3.04e-04    2.75e-04      1.70e-02    2.44e-02    8.4e-08
 917000      2.31e-02    1.70e-02      2.07e-04    2.38e-04      2.22e-02    1.63e-02    8.4e-08
 918000      1.64e-02    2.21e-02      9.92e-05    1.63e-04      1.57e-02    2.12e-02    8.4e-08
 919000      1.99e-02    2.58e-02      2.47e-04    2.17e-03      1.91e-02    2.39e-02    8.4e-08
 920000      2.45e-02    2.24e-02      2.90e-04    1.43e-04      2.36e-02    2.16e-02    8.0e-08
 921000      2.51e-02    2.93e-02      1.35e-04    6.24e-04      2.41e-02    2.81e-02    8.0e-08
 922000      2.44e-02    2.37e-02      3.56e-04    1.55e-04      2.35e-02    2.28e-02    8.0e-08
 923000      2.18e-02    1.34e-02      6.44e-04    1.78e-04      2.09e-02    1.29e-02    8.0e-08
 924000      1.13e-02    2.29e-02      1.48e-04    2.59e-04      1.09e-02    2.21e-02    8.0e-08
 925000      1.64e-02    1.81e-02      1.72e-04    2.13e-04      1.58e-02    1.74e-02    7.6e-08
 926000      2.72e-02    1.31e-02      8.66e-04    4.66e-04      2.61e-02    1.25e-02    7.6e-08
 927000      1.90e-02    1.65e-02      2.12e-04    2.58e-04      1.83e-02    1.59e-02    7.6e-08
 928000      1.39e-02    1.49e-02      3.01e-04    1.62e-04      1.33e-02    1.43e-02    7.6e-08
 929000      1.73e-02    1.43e-02      1.51e-04    1.73e-04      1.66e-02    1.38e-02    7.6e-08
 930000      1.70e-02    2.08e-02      1.92e-04    1.47e-04      1.64e-02    2.00e-02    7.2e-08
 931000      1.63e-02    2.03e-02      1.76e-04    3.10e-04      1.57e-02    1.96e-02    7.2e-08
 932000      2.84e-02    1.91e-02      4.45e-04    2.22e-04      2.74e-02    1.85e-02    7.2e-08
 933000      1.90e-02    2.57e-02      1.46e-04    2.30e-04      1.83e-02    2.48e-02    7.2e-08
 934000      1.26e-02    2.16e-02      2.15e-04    3.28e-04      1.22e-02    2.08e-02    7.2e-08
 935000      3.04e-02    1.63e-02      4.67e-04    1.79e-04      2.94e-02    1.57e-02    6.8e-08
 936000      1.98e-02    2.13e-02      1.63e-04    1.47e-03      1.91e-02    2.01e-02    6.8e-08
 937000      2.13e-02    1.73e-02      1.18e-04    1.20e-04      2.06e-02    1.67e-02    6.8e-08
 938000      1.56e-02    1.30e-02      1.14e-04    1.75e-04      1.51e-02    1.26e-02    6.8e-08
 939000      2.24e-02    1.29e-02      4.89e-04    6.77e-05      2.16e-02    1.25e-02    6.8e-08
 940000      1.96e-02    3.10e-02      3.27e-04    5.76e-04      1.90e-02    2.99e-02    6.5e-08
 941000      1.65e-02    2.14e-02      2.65e-04    3.09e-04      1.60e-02    2.08e-02    6.5e-08
 942000      2.58e-02    2.26e-02      5.43e-04    9.32e-05      2.50e-02    2.19e-02    6.5e-08
 943000      2.06e-02    1.83e-02      3.96e-04    2.92e-04      1.99e-02    1.77e-02    6.5e-08
 944000      2.44e-02    2.28e-02      1.14e-03    3.89e-04      2.34e-02    2.21e-02    6.5e-08
 945000      1.63e-02    1.41e-02      1.38e-04    8.05e-05      1.58e-02    1.37e-02    6.2e-08
 946000      1.81e-02    2.85e-02      2.43e-04    4.77e-04      1.76e-02    2.76e-02    6.2e-08
 947000      2.10e-02    2.24e-02      2.10e-04    2.65e-04      2.04e-02    2.17e-02    6.2e-08
 948000      2.72e-02    2.45e-02      5.07e-04    2.05e-04      2.64e-02    2.37e-02    6.2e-08
 949000      1.52e-02    2.56e-02      8.54e-05    3.93e-04      1.48e-02    2.49e-02    6.2e-08
 950000      1.48e-02    3.59e-02      2.57e-04    7.85e-04      1.44e-02    3.48e-02    5.9e-08
 951000      2.06e-02    2.13e-02      1.88e-04    8.95e-05      2.00e-02    2.07e-02    5.9e-08
 952000      1.67e-02    1.97e-02      1.27e-04    1.74e-04      1.62e-02    1.92e-02    5.9e-08
 953000      1.96e-02    4.30e-02      1.96e-04    5.59e-04      1.90e-02    4.18e-02    5.9e-08
 954000      1.44e-02    1.67e-02      1.48e-04    2.24e-04      1.40e-02    1.63e-02    5.9e-08
 955000      3.63e-02    1.63e-02      4.40e-04    4.10e-04      3.53e-02    1.58e-02    5.6e-08
 956000      1.70e-02    1.68e-02      9.22e-05    2.83e-04      1.66e-02    1.63e-02    5.6e-08
 957000      1.85e-02    1.75e-02      1.84e-04    2.32e-04      1.80e-02    1.70e-02    5.6e-08
 958000      2.19e-02    2.54e-02      1.83e-04    1.54e-04      2.13e-02    2.47e-02    5.6e-08
 959000      2.02e-02    2.32e-02      1.83e-04    1.68e-04      1.97e-02    2.26e-02    5.6e-08
 960000      1.83e-02    1.90e-02      2.77e-04    3.90e-04      1.78e-02    1.85e-02    5.3e-08
 961000      2.94e-02    2.02e-02      5.39e-04    4.99e-04      2.86e-02    1.97e-02    5.3e-08
 962000      1.95e-02    1.56e-02      1.17e-04    1.55e-04      1.90e-02    1.52e-02    5.3e-08
 963000      3.28e-02    1.79e-02      6.66e-04    1.73e-04      3.19e-02    1.74e-02    5.3e-08
 964000      1.76e-02    1.98e-02      2.30e-04    1.24e-04      1.71e-02    1.93e-02    5.3e-08
 965000      9.61e-02    1.43e-02      9.98e-04    9.82e-05      9.38e-02    1.39e-02    5.0e-08
 966000      2.46e-02    1.40e-02      1.84e-04    2.27e-04      2.40e-02    1.36e-02    5.0e-08
 967000      3.09e-02    1.63e-02      5.11e-04    4.47e-04      3.01e-02    1.59e-02    5.0e-08
 968000      1.82e-02    1.72e-02      4.14e-04    2.43e-04      1.77e-02    1.68e-02    5.0e-08
 969000      1.43e-02    1.43e-02      2.69e-04    3.81e-04      1.39e-02    1.39e-02    5.0e-08
 970000      2.48e-02    5.14e-02      7.08e-04    2.28e-03      2.41e-02    4.98e-02    4.8e-08
 971000      2.16e-02    1.87e-02      2.85e-04    3.19e-04      2.10e-02    1.82e-02    4.8e-08
 972000      2.66e-02    1.56e-02      2.64e-04    2.60e-04      2.60e-02    1.52e-02    4.8e-08
 973000      1.43e-02    1.40e-02      1.09e-04    1.84e-04      1.40e-02    1.37e-02    4.8e-08
 974000      1.59e-02    1.55e-02      1.75e-04    1.21e-04      1.55e-02    1.51e-02    4.8e-08
 975000      1.69e-02    2.70e-02      1.48e-04    5.02e-04      1.65e-02    2.63e-02    4.5e-08
 976000      2.25e-02    1.53e-02      2.23e-04    3.75e-04      2.20e-02    1.50e-02    4.5e-08
 977000      3.31e-02    2.28e-02      1.63e-03    6.91e-04      3.20e-02    2.22e-02    4.5e-08
 978000      1.56e-02    1.36e-02      1.43e-04    3.02e-04      1.52e-02    1.33e-02    4.5e-08
 979000      2.55e-02    2.84e-02      4.47e-04    1.20e-03      2.49e-02    2.76e-02    4.5e-08
 980000      1.74e-02    1.49e-02      3.69e-05    2.62e-04      1.70e-02    1.46e-02    4.3e-08
 981000      3.00e-02    2.24e-02      1.16e-03    4.78e-04      2.91e-02    2.19e-02    4.3e-08
 982000      1.89e-02    1.10e-02      2.95e-04    9.03e-05      1.85e-02    1.08e-02    4.3e-08
 983000      1.45e-02    1.90e-02      2.44e-04    3.50e-04      1.41e-02    1.85e-02    4.3e-08
 984000      3.29e-02    1.70e-02      4.68e-04    6.92e-05      3.22e-02    1.67e-02    4.3e-08
 985000      1.53e-02    1.05e-02      1.40e-04    1.79e-04      1.49e-02    1.02e-02    4.1e-08
 986000      1.70e-02    2.59e-02      3.10e-04    5.92e-04      1.67e-02    2.54e-02    4.1e-08
 987000      1.75e-02    1.79e-02      1.87e-04    3.19e-04      1.72e-02    1.75e-02    4.1e-08
 988000      2.85e-02    3.24e-02      1.17e-03    6.08e-04      2.77e-02    3.17e-02    4.1e-08
 989000      2.12e-02    1.61e-02      3.67e-04    1.40e-04      2.07e-02    1.58e-02    4.1e-08
 990000      2.79e-02    1.33e-02      4.93e-04    1.98e-04      2.73e-02    1.31e-02    3.9e-08
 991000      2.16e-02    2.10e-02      3.20e-04    1.71e-04      2.12e-02    2.06e-02    3.9e-08
 992000      3.01e-02    3.88e-02      1.09e-03    9.39e-04      2.94e-02    3.80e-02    3.9e-08
 993000      2.04e-02    1.65e-02      1.86e-04    1.09e-04      2.00e-02    1.62e-02    3.9e-08
 994000      1.20e-02    2.04e-02      1.66e-04    1.48e-04      1.18e-02    2.00e-02    3.9e-08
 995000      2.40e-02    3.00e-02      2.83e-04    1.23e-03      2.36e-02    2.92e-02    3.7e-08
 996000      2.89e-02    2.28e-02      2.81e-04    2.45e-04      2.83e-02    2.24e-02    3.7e-08
 997000      3.04e-02    2.25e-02      1.99e-03    3.10e-04      2.92e-02    2.21e-02    3.7e-08
 998000      2.60e-02    1.87e-02      7.42e-04    3.25e-04      2.54e-02    1.83e-02    3.7e-08
 999000      1.77e-02    1.71e-02      1.29e-04    2.31e-04      1.74e-02    1.67e-02    3.7e-08
1000000      2.35e-02    2.01e-02      6.59e-04    1.92e-04      2.30e-02    1.98e-02    3.5e-08
